id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
223;2025-05-21 22.44.06;26,3;92,1;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
225;2025-05-21 22.44.22;26,3;92,1;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
228;2025-05-21 22.44.44;26,3;92,1;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
232;2025-05-21 22.45.15;26,3;91,5;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
237;2025-05-21 22.45.53;26,3;92,1;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
239;2025-05-21 22.46.07;26,4;92,4;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
245;2025-05-21 22.46.50;26,3;92,0;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
247;2025-05-21 22.47.05;26,3;91,5;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,4;0,7;301,8;7,1;-6,8;147,9;0;1
251;2025-05-21 22.47.35;26,3;92,3;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
253;2025-05-21 22.47.50;26,2;92,1;4,0;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;3,9;2,5;0,7;301,8;7,1;-6,8;147,9;0;1
260;2025-05-21 22.48.42;26,3;92,1;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
271;2025-05-21 22.50.02;26,2;92,1;3,9;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
278;2025-05-21 22.50.55;26,2;92,4;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
282;2025-05-21 22.51.25;26,2;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
287;2025-05-21 22.52.02;26,2;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
291;2025-05-21 22.52.31;26,2;92,4;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
303;2025-05-21 22.53.59;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
306;2025-05-21 22.54.21;26,1;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
309;2025-05-21 22.54.44;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
314;2025-05-21 22.55.22;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
316;2025-05-21 22.55.37;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
319;2025-05-21 22.55.58;26,1;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
320;2025-05-21 22.56.06;26,1;92,4;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
322;2025-05-21 22.56.21;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
330;2025-05-21 22.57.20;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
341;2025-05-21 22.58.39;26,0;91,8;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
345;2025-05-21 22.59.08;26,1;91,5;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
346;2025-05-21 22.59.15;26,1;92,1;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
351;2025-05-21 22.59.51;26,1;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
354;2025-05-21 23.00.13;26,0;92,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
355;2025-05-21 23.00.21;26,0;91,8;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
358;2025-05-21 23.00.42;26,0;92,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
369;2025-05-21 23.02.02;26,0;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
374;2025-05-21 23.02.38;26,0;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
375;2025-05-21 23.02.46;26,0;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
380;2025-05-21 23.03.23;26,0;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
390;2025-05-21 23.04.37;25,9;91,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
393;2025-05-21 23.04.59;25,9;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
394;2025-05-21 23.05.06;25,9;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
398;2025-05-21 23.05.36;25,9;91,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
401;2025-05-21 23.05.58;25,9;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
406;2025-05-21 23.06.35;25,9;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
408;2025-05-21 23.06.50;25,9;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
412;2025-05-21 23.07.19;25,8;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
420;2025-05-21 23.08.18;25,8;91,7;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
421;2025-05-21 23.08.25;25,8;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
430;2025-05-21 23.09.32;25,9;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
431;2025-05-21 23.09.40;25,9;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
434;2025-05-21 23.10.03;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
435;2025-05-21 23.10.10;25,9;91,2;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
436;2025-05-21 23.10.17;25,9;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
441;2025-05-21 23.10.55;25,8;91,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
442;2025-05-21 23.11.02;25,8;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
444;2025-05-21 23.11.17;25,8;91,8;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
461;2025-05-21 23.13.23;25,8;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
467;2025-05-21 23.14.07;25,8;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
468;2025-05-21 23.14.14;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
474;2025-05-21 23.14.58;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
477;2025-05-21 23.15.19;25,9;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
484;2025-05-21 23.16.10;25,8;91,8;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
487;2025-05-21 23.16.33;25,8;91,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
503;2025-05-21 23.18.30;25,7;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
508;2025-05-21 23.19.06;25,7;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
510;2025-05-21 23.19.21;25,8;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
514;2025-05-21 23.19.51;25,8;92,1;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
516;2025-05-21 23.20.06;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
518;2025-05-21 23.20.20;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
529;2025-05-21 23.21.43;25,8;91,3;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
531;2025-05-21 23.21.58;25,7;92,0;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
535;2025-05-21 23.22.27;25,8;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
536;2025-05-21 23.22.35;25,7;91,5;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
537;2025-05-21 23.22.43;25,8;91,8;3,8;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,7;301,8;7,2;-6,8;147,8;0;1
549;2025-05-21 23.24.13;25,7;92,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
554;2025-05-21 23.24.49;25,7;91,3;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
557;2025-05-21 23.25.12;25,7;92,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
570;2025-05-21 23.26.48;25,6;91,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
573;2025-05-21 23.27.10;25,6;91,8;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
575;2025-05-21 23.27.24;25,6;91,5;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
577;2025-05-21 23.27.39;25,6;92,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,3;-6,8;147,7;0;1
583;2025-05-21 23.28.24;25,6;91,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
587;2025-05-21 23.28.55;25,7;91,3;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
591;2025-05-21 23.29.25;25,6;91,0;3,7;500,0;265,0;150,0;150,0;3;141,6;80,1;80,1;4,0;2,5;0,8;301,8;7,2;-6,8;147,8;0;1
601;2025-05-21 23.30.37;25,6;91,3;3,7;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
603;2025-05-21 23.30.52;25,6;90,9;3,7;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
620;2025-05-21 23.32.57;25,6;92,1;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
625;2025-05-21 23.33.35;25,6;90,7;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
632;2025-05-21 23.34.26;25,6;91,3;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
635;2025-05-21 23.34.48;25,6;91,5;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
639;2025-05-21 23.35.17;25,5;91,3;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
641;2025-05-21 23.35.33;25,5;91,5;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
644;2025-05-21 23.35.55;25,5;91,3;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
647;2025-05-21 23.36.16;25,6;91,7;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
651;2025-05-21 23.36.46;25,6;91,5;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
652;2025-05-21 23.36.53;25,5;91,3;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
654;2025-05-21 23.37.09;25,6;91,3;3,7;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
659;2025-05-21 23.37.46;25,5;91,3;3,7;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
667;2025-05-21 23.38.46;25,6;91,5;3,7;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,2;22,6;147,8;1;1
672;2025-05-21 23.39.24;25,5;91,2;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
675;2025-05-21 23.39.45;25,5;91,3;3,6;500,0;260,0;100,0;150,0;3;138,9;53,4;80,1;4,0;2,5;0,8;272,4;7,3;22,6;147,7;1;1
676;2025-05-21 23.39.52;25,5;91,0;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
681;2025-05-21 23.40.30;25,6;91,3;3,7;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,2;34,3;147,8;1;1
682;2025-05-21 23.40.37;25,6;91,5;3,7;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,2;34,3;147,8;1;1
684;2025-05-21 23.40.52;25,6;91,5;3,7;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,2;34,3;147,8;1;1
686;2025-05-21 23.41.07;25,6;92,1;3,7;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
691;2025-05-21 23.41.44;25,6;91,0;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
694;2025-05-21 23.42.06;25,6;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
704;2025-05-21 23.43.18;25,6;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
705;2025-05-21 23.43.26;25,6;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
706;2025-05-21 23.43.34;25,6;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
712;2025-05-21 23.44.16;25,6;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
716;2025-05-21 23.44.45;25,5;91,5;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
728;2025-05-21 23.46.19;25,6;91,0;3,6;500,0;245,0;98,0;145,0;3;130,9;52,4;77,5;4,0;2,5;0,8;260,7;7,3;34,3;147,7;1;1
730;2025-05-21 23.46.34;25,6;91,3;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
733;2025-05-21 23.46.55;25,6;90,9;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
739;2025-05-21 23.47.39;25,6;90,6;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,2;45,5;147,8;1;1
742;2025-05-21 23.48.01;25,6;91,3;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
743;2025-05-21 23.48.09;25,6;91,3;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
762;2025-05-21 23.50.31;25,5;91,0;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
765;2025-05-21 23.50.53;25,6;91,0;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
767;2025-05-21 23.51.08;25,5;91,3;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
777;2025-05-21 23.52.24;25,6;90,6;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,2;45,5;147,8;1;1
778;2025-05-21 23.52.31;25,6;91,0;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
780;2025-05-21 23.52.47;25,5;90,9;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
781;2025-05-21 23.52.54;25,5;91,0;3,6;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
787;2025-05-21 23.53.38;25,5;91,0;3,5;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
788;2025-05-21 23.53.45;25,5;91,3;3,5;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
789;2025-05-21 23.53.52;25,6;90,7;3,5;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
793;2025-05-21 23.54.22;25,5;90,6;3,5;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,3;45,5;147,7;1;1
804;2025-05-21 23.55.44;25,5;91,0;3,4;500,0;230,0;97,0;140,0;3;122,9;51,8;74,8;4,0;2,5;0,8;249,5;7,4;45,5;147,6;1;1
806;2025-05-21 23.55.58;25,5;91,3;3,4;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;4,1;2,5;0,8;245,7;7,4;49,3;147,6;1;1
807;2025-05-21 23.56.06;25,5;91,0;3,4;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;4,0;2,5;0,8;245,7;7,4;49,3;147,6;1;1
808;2025-05-21 23.56.13;25,6;90,9;3,4;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;4,0;2,5;0,8;245,7;7,4;49,3;147,6;1;1
812;2025-05-21 23.56.41;25,5;90,7;3,5;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;4,0;2,5;0,8;245,7;7,3;49,3;147,7;1;1
814;2025-05-21 23.56.56;25,5;91,3;3,6;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;4,0;2,5;0,8;245,7;7,3;49,3;147,7;1;1
821;2025-05-21 23.57.47;25,5;90,6;3,9;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,1;49,3;147,9;1;1
824;2025-05-21 23.58.09;25,5;90,9;4,0;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,0;49,3;148,0;1;1
833;2025-05-21 23.59.15;25,6;91,3;4,0;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,1;49,3;147,9;1;1
834;2025-05-21 23.59.22;25,5;90,6;4,0;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,0;49,3;148,0;1;1
842;2025-05-22 00.00.22;25,5;90,7;4,1;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,8;2,4;0,7;245,7;7,0;49,3;148,0;1;1
846;2025-05-22 00.00.53;25,5;91,0;4,1;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,0;49,3;148,0;1;1
849;2025-05-22 00.01.15;25,5;91,5;4,1;500,0;230,0;90,0;140,0;3;122,9;48,1;74,8;3,9;2,4;0,7;245,7;7,0;49,3;148,0;1;1
850;2025-05-22 00.01.23;25,5;90,9;4,1;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
870;2025-05-22 00.03.55;25,4;91,5;4,1;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
887;2025-05-22 00.06.03;25,4;90,6;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
888;2025-05-22 00.06.10;25,4;90,6;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
892;2025-05-22 00.06.41;25,4;91,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
902;2025-05-22 00.07.56;25,5;91,2;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
903;2025-05-22 00.08.03;25,4;91,5;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
905;2025-05-22 00.08.18;25,5;90,9;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
908;2025-05-22 00.08.40;25,5;91,3;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
912;2025-05-22 00.09.11;25,5;91,3;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
923;2025-05-22 00.10.31;25,5;90,6;4,1;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,8;2,4;0,7;233,4;6,9;61,6;148,1;1;1
936;2025-05-22 00.12.08;25,5;91,3;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
937;2025-05-22 00.12.15;25,5;90,6;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
941;2025-05-22 00.12.46;25,5;90,6;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
